trial angleIni angleLandmark direction durationRampingIni durationFinal sizeLandmark radiusLandmark durationRampingFinal durationIni same radius duration durationRampingLand freq size response responseTime
1 3.44625986053 348.155213642 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.5 3.0 9999 9999
2 190.196894178 255.603936726 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.75 3.0 100.946894178 0.150146007538
3 198.479699914 205.628224591 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.5 3.0 -2105.52030009 4.27503108978
4 24.6077629317 143.732560385 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.75 3.0 -2458.64223707 3.94349098206
5 19.7204755514 285.582304736 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 0.75 3.0 -959.029524449 3.63365983963
6 200.290385525 195.63823358 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.25 3.0 9999 9999
7 352.163368552 105.786878636 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.0 3.0 2338.16336855 2.76582288742
8 257.406486166 77.0658168402 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 0.75 3.0 948.156486166 2.56693601608
9 119.263092388 293.562613877 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.0 3.0 -3240.73690761 4.67524504662
10 106.828959698 345.323040355 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.0 3.0 -3331.1710403 4.78366303444
11 103.26848257 273.697992409 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.75 3.0 -3221.48151743 3.36495780945
12 287.377774329 149.730584057 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.0 3.0 1532.37777433 3.46581315994
13 281.165376271 148.74395131 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.75 3.0 3383.91537627 4.92726993561
14 79.7420882649 315.6359837 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.5 3.0 -2912.75791174 3.32533311844
15 66.3770446029 50.9673440948 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.25 3.0 3616.8770446 4.39207196236
16 71.3686621534 146.329078929 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.25 3.0 9999 9999
17 133.295967876 29.5073059286 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.25 3.0 197.045967876 0.149351119995
18 177.006303119 62.2718438567 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.0 3.0 -1019.99369688 3.3335211277
