trial angleIni angleLandmark direction durationRampingIni durationFinal sizeLandmark radiusLandmark durationRampingFinal durationIni same radius duration durationRampingLand freq size response responseTime
1 266.474061431 260.826037779 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.5 3.0 2439.97406143 4.03809905052
2 183.920530848 190.570436292 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 3.0 3.0 -4703.07946915 4.53344106674
3 145.205458582 75.0123580936 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 3.0 3.0 9999 9999
4 203.8090538 152.038368316 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.25 3.0 271.3090538 0.158092975616
5 225.601376687 114.881126511 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.25 3.0 -2031.89862331 5.02435302734
6 46.1912019096 302.784192917 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.0 3.0 -1843.80879809 5.2522289753
7 285.718798549 33.1697404935 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.75 3.0 -4738.53120145 5.07552695274
8 341.255494398 10.8039936736 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.0 3.0 4223.2554944 5.39993715286
9 116.983279407 128.399090716 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.25 3.0 -2271.76672059 5.31614089012
10 23.1994498424 52.525425299 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.5 3.0 -3149.30055016 5.88233494759
11 261.025410023 153.9464815 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.0 3.0 261.025410023 0.0
12 198.485737095 163.177763922 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.5 3.0 4968.4857371 5.30683612823
13 176.685148723 22.1409892229 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.75 3.0 9999 9999
14 114.917663478 65.318431007 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.0 3.0 -3317.08233652 4.77427911758
15 188.54803555 295.653981028 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.5 3.0 -4206.45196445 4.89103913307
16 48.2268351262 59.6329751859 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.75 3.0 -3369.52316487 5.42639183998
17 330.895591386 30.1019035818 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.25 3.0 4252.64559139 4.84948706627
18 28.073226054 119.956714633 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 3.0 3.0 5716.07322605 5.27380299568
19 123.691218941 89.0546277179 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.75 3.0 9999 9999
20 256.106430852 304.092679414 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.0 3.0 106.106430852 0.20966386795
21 207.226512886 305.38457744 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.0 3.0 -1616.77348711 5.07344079018
22 154.54150401 48.8026150347 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.75 3.0 5657.29150401 5.56696200371
