trial angleIni angleLandmark direction durationRampingIni durationFinal sizeLandmark radiusLandmark durationRampingFinal durationIni same radius duration durationRampingLand freq size response responseTime
1 36.3930335316 278.022078413 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 3.5 3.0 3564.39303353 2.80811095238
2 129.75979619 41.0836586613 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.0 3.0 2787.75979619 3.692070961
3 97.258981124 219.794566271 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.25 3.0 2152.25898112 4.57442593575
4 17.730729639 24.6360244535 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 0.75 3.0 746.730729639 2.70151901245
5 146.827417424 182.410618156 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.5 3.0 2158.32741742 3.7325630188
6 186.087537434 43.972361145 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.25 3.0 -1542.66246257 3.84905910492
7 45.6457096261 173.438353634 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 3.0 3.0 2592.64570963 2.36662483215
8 56.1734973997 118.572628549 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.75 3.0 -2878.5765026 4.66692209244
9 51.5978422595 217.350307607 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.25 3.0 1941.59784226 2.34007787704
10 78.7904197388 84.4746318076 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.75 3.0 2730.04041974 4.21594810486
11 199.838637696 223.620720159 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 0.75 3.0 -612.411362304 3.01638388634
12 338.003036253 301.013871976 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.0 3.0 -1293.99696375 4.54130601883
13 277.460424555 221.179025813 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.5 3.0 2242.46042456 2.18966317177
14 294.218173327 162.258878101 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 3.25 3.0 3121.71817333 2.42416501045
15 58.222038656 254.483295534 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.5 3.0 2098.22203866 2.27484583855
