trial angleIni angleLandmark direction durationRampingIni durationFinal sizeLandmark radiusLandmark durationRampingFinal durationIni same radius duration durationRampingLand freq size response responseTime
1 169.467996442 126.056989917 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 3.5 3.0 -2833.53200356 2.3909099102
2 340.636530773 141.082803895 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.75 3.0 -2175.61346923 2.54867315292
3 214.428587717 30.1490854821 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 3.5 3.0 3164.92858772 2.35031819344
4 292.395623357 26.1940382953 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 3.0 3.0 -2236.60437664 2.34890890121
5 253.328238036 39.0527171159 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.5 3.0 -1605.17176196 3.44999194145
6 251.937164665 166.948752099 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.0 3.0 2303.93716467 2.85662603378
7 303.054737704 55.2119152119 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.5 3.0 -1961.9452623 2.51875209808
8 90.4184642131 36.370853135 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.75 3.0 3313.91846421 5.11884498596
9 91.0099717825 120.698671642 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.0 3.0 1186.00997178 3.04997801781
10 196.031021806 161.37584875 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.5 3.0 3175.03102181 5.52440309525
11 117.455108782 318.489339451 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 3.25 3.0 2759.70510878 2.26518511772
12 49.6823748103 237.012526277 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.75 3.0 2023.68237481 3.140666008
