trial angleIni angleLandmark direction durationRampingIni durationFinal sizeLandmark radiusLandmark durationRampingFinal durationIni same radius duration durationRampingLand freq size response responseTime
1 309.356532379 354.140007858 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.5 3.0 2311.85653238 3.72070503235
2 274.151593362 317.410897231 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 0.75 3.0 -400.848406638 2.50818800926
3 317.82913083 148.50892256 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.25 3.0 -1073.42086917 3.1001458168
4 175.706912482 96.8314486729 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.0 3.0 1339.70691248 3.24098014832
5 212.381449142 192.978582777 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.75 3.0 2160.13144914 3.10001111031
6 340.509872682 160.092486426 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.5 3.0 -1279.49012732 3.00728702545
7 136.419846779 240.307153841 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.75 3.0 2702.16984678 2.59899902344
8 5.72631685028 237.043562907 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.5 3.0 -2082.27368315 3.87504601479
9 35.0788752609 317.317049057 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.0 3.0 1031.07887526 2.77492499352
10 5.74872208088 73.2988842179 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.75 3.0 -2947.75127792 2.99028110504
11 344.196594238 4.32959609792 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.25 3.0 4124.19659424 4.67466306686
12 332.514721258 125.144333356 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.5 3.0 3737.51472126 3.79078483582
13 16.6862305495 125.867901452 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.0 3.0 -1102.31376945 3.11659288406
14 265.443638956 93.6060107011 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.0 3.0 3595.44363896 4.63274598122
15 98.1038017187 114.021186884 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.0 3.0 -2517.89619828 3.64122414589
16 52.3367408403 148.39072619 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.75 3.0 -1995.16325916 3.25816297531
17 335.242566537 170.903459725 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.5 3.0 -3152.25743346 3.88346791267
18 317.462905105 130.598457119 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.75 3.0 -2165.78709489 3.94856095314
19 118.455264211 206.520893261 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.75 3.0 -2282.29473579 2.43379878998
20 304.229306474 227.663137492 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.5 3.0 4751.72930647 4.95001387596
21 295.591869792 338.408622746 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.25 3.0 -1451.90813021 3.88409090042
22 31.1499935927 206.110422841 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.0 3.0 3253.14999359 4.47622609138
23 3.85153634062 229.756291912 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.25 3.0 -4822.39846366 5.96698904037
