trial angleIni angleLandmark direction durationRampingIni durationFinal sizeLandmark radiusLandmark durationRampingFinal durationIni same radius duration durationRampingLand freq size response responseTime
1 172.543063186 112.785157411 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.25 3.0 3628.54306319 4.2808380127
2 241.509414511 226.810104917 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.75 3.0 -2997.74058549 5.14933109283
3 206.891516377 245.171120654 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.5 3.0 3437.89151638 5.98463201523
4 299.874102544 9.21308067162 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.5 3.0 299.874102544 0.0
5 300.123699459 274.69022577 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.75 3.0 -4715.87630054 5.07397294044
6 64.5964901712 200.811021514 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.75 3.0 3141.09649017 4.89104294777
7 186.26269056 321.615598559 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.5 3.0 -4703.73730944 5.44005084038
8 311.971988223 124.077164965 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.0 3.0 3959.97198822 5.07543206215
9 16.8177669156 148.443945159 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.5 3.0 4621.81776692 5.12444996834
10 233.708518173 312.498527063 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.5 3.0 -2196.29148183 4.50713396072
11 26.8542373556 307.545067316 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 3.0 3.0 5525.85423736 5.09923005104
12 130.692210161 48.8556885305 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.25 3.0 1968.19221016 4.09192109108
13 298.497707951 54.6611912405 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 3.0 3.0 -4057.50229205 4.04120993614
14 76.6368973181 116.222608538 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.25 3.0 -4074.61310268 5.12702918053
