trial angleIni angleLandmark direction durationRampingIni durationFinal sizeLandmark radiusLandmark durationRampingFinal durationIni same radius duration durationRampingLand freq size response responseTime
1 198.078478303 358.499424431 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.0 3.0 2556.0784783 3.28623509407
2 66.9048162912 178.366762612 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.5 3.0 2042.40481629 3.66603684425
3 245.077319326 79.4373407286 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.75 3.0 2738.82731933 3.9656419754
4 253.163019201 38.897221846 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.25 3.0 2446.9130192 4.87729883194
5 137.327170074 24.3414138094 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 0.75 3.0 922.577170074 2.91606712341
6 276.373136849 206.867999639 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.25 3.0 -931.126863151 2.685557127
7 146.54762573 313.571452777 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.0 3.0 -3285.45237427 4.77489876747
8 236.134259536 121.578095364 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.75 3.0 3923.88425954 3.73145198822
9 330.709718884 76.9186404533 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.25 3.0 9999 9999
10 32.3646027704 105.407926997 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.75 3.0 1990.61460277 3.10868406296
11 46.6929454272 353.909584859 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 0.75 3.0 870.192945427 3.05124187469
12 109.10885923 359.41083915 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.75 3.0 -2926.89114077 3.06901192665
13 298.616649894 88.4500356485 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.75 3.0 -3199.38335011 3.54096102715
14 157.707298208 30.7638924218 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.75 3.0 -2425.29270179 4.10783720016
15 85.7207786559 67.3522315834 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.0 3.0 -1366.27922134 4.04118418694
16 108.146574958 105.180702926 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.0 3.0 1188.14657496 3.00703883171
17 136.222769389 341.214431612 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.25 3.0 2910.47276939 3.43361711502
18 247.051754555 136.25577335 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.25 3.0 2434.05175455 2.70681500435
19 133.098890649 187.136347061 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.5 3.0 -3189.40110935 3.6993560791
20 162.366611235 5.93438592247 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.5 3.0 -2762.63338876 3.25737905502
