trial angleIni angleLandmark direction durationRampingIni durationFinal sizeLandmark radiusLandmark durationRampingFinal durationIni same radius duration durationRampingLand freq size response responseTime
1 322.324181514 194.063192471 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 3.5 3.0 4333.32418151 3.19526100159
2 95.5367676846 340.41600526 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 3.0 3.0 -2838.46323232 2.72448897362
3 246.54893506 338.439849471 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 3.25 3.0 3561.54893506 2.84215307236
4 207.281448704 299.546186927 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.5 3.0 -3647.7185513 4.29215788841
5 331.963195396 218.179563333 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.25 3.0 -3137.5368046 4.29194784164
6 22.5546387498 79.4353796069 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.75 3.0 -2324.19536125 3.73294901848
7 57.0231541403 141.419032763 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.75 3.0 -2662.47684586 4.31889891624
8 24.1857201223 241.321553176 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.75 3.0 -2904.56427988 2.96526694298
9 209.696254111 270.999889582 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.5 3.0 3847.19625411 4.04924678802
10 130.186257642 15.5844761415 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.75 3.0 2745.43625764 2.64999890327
11 324.374380261 138.487816397 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 0.75 3.0 1208.62438026 3.28263688087
12 266.942028821 121.080969693 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.0 3.0 -3051.05797118 4.61555695534
13 101.8205722 187.902446712 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.25 3.0 1643.0705722 3.43296194077
14 116.919277303 92.657226665 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.5 3.0 2420.9192773 4.27386903763
15 54.7117227982 255.879473872 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.0 3.0 -3353.2882772 4.74161291122
16 310.670329517 0.369450490336 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.75 3.0 3292.67032952 4.74058580399
17 11.8084235678 178.463684566 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.5 3.0 -2467.69157643 4.60006713867
18 115.99046299 336.430803218 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 3.0 3.0 -2440.00953701 2.37335085869
19 209.465899874 141.525343454 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.0 3.0 -921.534100126 3.15073800087
20 37.6342883019 97.6036970532 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.25 3.0 4067.3842883 4.9834458828
21 25.8989321249 326.973881157 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.25 3.0 3488.64893212 4.27771091461
22 68.5386488099 85.2423953205 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.25 3.0 1523.53864881 3.24000501633
23 200.469593141 242.228414178 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 3.5 3.0 3476.46959314 2.60715818405
