trial angleIni angleLandmark direction durationRampingIni durationFinal sizeLandmark radiusLandmark durationRampingFinal durationIni same radius duration durationRampingLand freq size response responseTime
1 250.160821551 329.177035048 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.75 3.0 3682.16082155 3.47108101845
2 300.744320353 227.658353384 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 0.75 3.0 -489.005679647 2.932751894
3 66.1946632096 109.316904142 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 3.25 3.0 3683.44466321 3.09854006767
4 357.516468521 314.783512403 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 3.0 3.0 -4394.48353148 4.40144395828
5 76.8604947232 86.6852350415 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.25 3.0 3323.61049472 4.01683688164
6 17.2370990616 16.9545781131 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.0 3.0 1082.23709906 2.96679997444
7 302.772771712 283.632712744 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.75 3.0 -3170.47722829 3.51633405685
8 49.1333818942 344.081705414 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.5 3.0 2974.13338189 3.25127410889
9 339.604545852 75.0305401119 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 3.25 3.0 -3726.14545415 3.48279905319
10 326.133021877 73.8860873669 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 3.5 3.0 5145.63302188 3.82649087906
11 117.297870281 323.025851498 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.0 3.0 2409.29787028 3.18439888954
12 237.492113974 163.568704028 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 3.5 3.0 4090.99211397 3.06545495987
13 142.146083894 249.468647198 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.25 3.0 2020.89608389 4.18309807777
14 189.975695099 326.25671339 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.75 3.0 -2036.0243049 3.54162812233
15 245.831208662 244.505447887 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 3.0 3.0 -3714.16879134 3.67405104637
16 341.221603681 341.711225856 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.0 3.0 -3342.77839632 5.12534689903
17 260.005392893 267.989268018 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 0.75 3.0 1146.50539289 3.2909309864
18 320.283228237 97.8255177699 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.75 3.0 -2231.21677176 4.05749201775
19 84.1929698895 87.823447611 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.0 3.0 -1298.80703011 3.84856104851
20 118.920746067 188.727229175 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.5 3.0 None None
21 8.30159797294 293.28507842 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 0.75 3.0 818.301597973 3.00704717636
22 39.3059481438 170.711817046 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.75 3.0 2596.80594814 2.5848839283
23 268.8993483 341.475548366 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.5 3.0 -2618.6006517 3.21504807472
24 333.452778479 14.6191933466 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.0 3.0 -1049.54722152 3.84925889969
25 53.6950610472 250.162311273 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 3.25 3.0 -3602.55493895 3.12632608414
26 151.943462217 118.983822905 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.0 3.0 2773.94346222 3.6487159729
27 317.605538794 336.729921406 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.5 3.0 2545.10553879 4.12628698349
28 231.727710821 195.249512758 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.75 3.0 2132.22771082 3.0241818428
29 147.970881173 18.8221117794 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.75 3.0 -3407.77911883 3.60001587868
30 147.280295984 313.431891179 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.25 3.0 -1502.71970402 3.67461395264
31 251.271097139 317.194499767 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.25 3.0 -1803.72890286 4.57460999489
32 325.697759867 236.25722689 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.5 3.0 2815.69775987 2.77482414246
33 346.167970719 178.857597458 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.5 3.0 -2043.33202928 4.43267798424
34 298.076851062 4.11188171418 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 3.0 3.0 3520.07685106 2.98957300186
35 234.393111035 195.348832069 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.25 3.0 2349.39311104 4.70867705345
36 268.676435987 71.6199374811 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.0 3.0 2041.67643599 4.92769408226
37 346.076800574 248.064854876 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 0.75 3.0 -817.173199426 4.31015992165
38 358.363282729 86.5070501127 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.5 3.0 -1945.63671727 4.27539515495
39 260.484863164 191.568757021 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.25 3.0 -2473.26513684 3.38255190849
40 271.351304353 263.378968486 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.25 3.0 -3056.39869565 4.10982489586
41 151.129001275 166.650972691 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 3.5 3.0 -3933.37099872 3.24865698814
42 355.601724343 92.6318758692 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.0 3.0 -2518.39827566 3.99851989746
43 296.057941588 261.475575166 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.25 3.0 3293.05794159 3.70084118843
44 105.322162841 0.191715020373 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 3.25 3.0 3127.82216284 2.59034800529
45 339.056790153 134.81777303 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.75 3.0 3048.05679015 4.30124211311
46 82.1061578596 10.6484379893 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.5 3.0 -4830.39384214 5.46091604233
47 195.815290808 245.138388603 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 3.5 3.0 -3909.68470919 3.26048803329
48 244.248614892 313.343200736 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 3.0 3.0 4285.24861489 3.74832296371
49 106.571346413 152.639417191 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.5 3.0 -3118.42865359 3.59080505371
