trial angleIni angleLandmark direction durationRampingIni durationFinal sizeLandmark radiusLandmark durationRampingFinal durationIni same radius duration durationRampingLand freq size response responseTime
1 229.121388932 288.700399186 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.75 3.0 -2180.62861107 3.83645987511
2 152.068546798 273.461427418 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.25 3.0 -1886.4314532 2.52444314957
3 273.487507389 239.567566263 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.0 3.0 -1232.51249261 2.09303998947
4 20.5007063476 216.685036115 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.75 3.0 3815.50070635 3.8417339325
5 350.677801935 72.3898017579 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.25 3.0 1621.92780194 2.83242607117
6 346.754468134 279.250841804 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 0.75 3.0 -258.495531866 2.2496099472
7 23.1243438964 319.438022966 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.25 3.0 1215.6243439 2.65746712685
8 124.112642274 300.367671782 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.0 3.0 -769.887357726 2.48497700691
9 194.675063636 52.809870647 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.75 3.0 -3328.07493636 3.56616687775
10 351.165567094 313.215259011 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.75 3.0 2298.91556709 3.09993100166
11 296.75200541 103.746218774 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.75 3.0 2870.75200541 2.60790801048
12 301.433181526 326.260814784 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.5 3.0 1687.43318153 2.57534098625
13 1.89941598108 227.176782217 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.5 3.0 3369.39941598 3.75000905991
14 17.9105910888 117.555371258 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.0 3.0 2939.91059109 4.0595870018
15 70.0874791978 274.07519565 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.25 3.0 -3574.9125208 4.50778102875
16 21.9868954349 47.9316576988 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.0 3.0 1050.98689543 2.86040902138
17 156.985055333 101.215217085 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.5 3.0 -3150.51494467 3.67656207085
18 28.0372228902 354.563316532 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.25 3.0 3288.28722289 4.03337883949
19 8.41071240063 179.776054765 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.5 3.0 -2346.5892876 2.6184990406
20 95.4081818424 73.4432518876 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.5 3.0 4002.90818184 4.350233078
21 164.241742338 126.510257234 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.25 3.0 -972.008257662 2.53246116638
22 292.585023673 265.868378867 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.0 3.0 1597.58502367 3.62637805939
23 241.456851955 282.303058779 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.0 3.0 2059.45685195 2.53283500671
24 152.874376053 12.7502878265 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 0.75 3.0 1037.12437605 3.28165316582
25 304.980861011 352.546674875 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.75 3.0 3439.23086101 4.98377013206
26 353.97719218 41.2797111682 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.5 3.0 -1131.02280782 2.75746512413
27 283.912518515 150.171364557 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 0.75 3.0 -375.337481485 2.44291114807
28 33.0722949177 82.9296202016 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.5 3.0 1909.57229492 3.48386693001
29 351.699630856 90.2948246806 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.25 3.0 -792.050369144 2.54911398888
30 310.697081067 287.043549692 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.5 3.0 -2222.80291893 4.69957709312
31 145.996110131 323.793362719 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.75 3.0 -1507.75388987 2.6333489418
32 113.963762906 117.396995071 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.0 3.0 -2628.03623709 3.81616997719
33 6.81733863202 324.904574306 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.25 3.0 1964.31733863 2.42420005798
34 123.061759336 281.205815391 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 0.75 3.0 773.311759336 2.41550397873
35 277.834178878 76.2149490137 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.0 3.0 -940.165821122 3.38432598114
36 300.797177355 24.7062497467 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.75 3.0 -2116.45282264 2.44861698151
37 243.917737118 15.4556392481 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 0.75 3.0 -476.082262882 2.67450618744
38 29.8612631213 120.588518454 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.0 3.0 3041.86126312 4.18507003784
39 318.571453474 255.78837485 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.25 3.0 -3576.17854653 4.81596016884
40 90.0748430921 252.149401266 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.5 3.0 -3427.42515691 3.91730499268
