trial angleIni angleLandmark direction durationRampingIni durationFinal sizeLandmark radiusLandmark durationRampingFinal durationIni same radius duration durationRampingLand freq size response responseTime
1 284.3594084 330.197154091 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.5 3.0 2201.3594084 3.5603749752
2 119.477044761 151.46428475 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.5 3.0 2879.47704476 3.0680937767
3 102.779504609 289.433178719 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.0 3.0 -3209.22049539 4.60822916031
4 190.306319321 284.408046618 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.5 3.0 2381.80631932 4.05975604057
5 59.3697434202 12.5006137534 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.25 3.0 -2242.38025658 2.84848403931
6 309.668824689 294.803949843 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.25 3.0 -2795.33117531 3.83448600769
7 193.036031009 269.160437795 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.5 3.0 -2605.96396899 5.19171905518
8 189.370562089 150.60076681 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.0 3.0 -1094.62943791 3.57540607452
9 47.0098338044 282.379875165 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.75 3.0 2651.0098338 4.14107394218
10 10.5956430025 226.211970368 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.75 3.0 -2672.154357 4.26555800438
11 2.84756931911 70.2961413437 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.75 3.0 3921.59756932 3.96709108353
12 148.782297396 241.945247764 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 0.75 3.0 -1165.2177026 4.87503099442
13 241.369664226 41.5186344369 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.25 3.0 3589.36966423 4.14044308662
14 118.179832046 347.160729248 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.0 3.0 3388.17983205 4.54832410812
15 252.866933956 27.9867899007 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.0 3.0 1809.86693396 4.33222579956
16 356.24057848 109.298988179 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.0 3.0 -2517.75942152 3.99309897423
17 264.390925454 221.77853692 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.25 3.0 2822.64092545 3.165350914
18 244.84855688 146.084201118 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 0.75 3.0 1207.84855688 3.57506799698
19 210.213929785 150.499246044 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.25 3.0 2632.71392978 5.38545417786
20 353.10874911 217.084296356 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.5 3.0 -2540.39125089 5.36685681343
