trial angleIni angleLandmark direction durationRampingIni durationFinal sizeLandmark radiusLandmark durationRampingFinal durationIni same radius duration durationRampingLand freq size response responseTime
1 257.584762566 317.985900093 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.0 3.0 1190.58476257 2.59694004059
2 285.203840846 105.780165922 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.0 3.0 -1616.79615915 2.64952206612
3 179.434026376 298.85392041 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.25 3.0 -1440.56597362 3.60118699074
4 26.978943784 54.1692831299 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.5 3.0 -1431.02105622 2.7082798481
5 210.555406127 217.924604128 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.5 3.0 -3524.44459387 4.15795207024
6 254.035756727 125.373757936 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.5 3.0 1806.53575673 2.88284993172
7 89.5209596765 8.28713143366 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.25 3.0 -1350.47904032 3.20035815239
8 151.549427111 319.365066057 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.0 3.0 2047.54942711 2.64108920097
9 314.128314552 321.55377349 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.75 3.0 -2148.12168545 3.91488289833
10 31.2054361201 146.433904224 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.5 3.0 4238.70543612 4.68178200722
11 305.565343986 102.105353515 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.25 3.0 4159.81534399 4.76012301445
12 180.826520458 344.995667193 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.0 3.0 -725.173479542 2.52426981926
13 67.6384244704 327.43480255 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.5 3.0 2475.13842447 2.68274998665
14 166.369653766 50.389306993 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.75 3.0 -3183.13034623 3.3842959404
15 229.134629518 345.241410581 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.5 3.0 -1273.86537048 2.79170918465
16 30.333320409 216.395098968 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.25 3.0 3580.83332041 4.38489890099
17 92.7549160308 156.918157668 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.5 3.0 -3702.24508397 4.22332000732
18 195.442360846 169.305323954 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.25 3.0 -2315.55763915 3.10674619675
19 250.083824039 125.797111053 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.0 3.0 -2035.91617596 3.18207597733
20 325.987421282 45.1763235944 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.0 3.0 1264.98742128 2.61530709267
21 348.918789742 335.428324885 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.75 3.0 3157.66878974 4.46604990959
22 267.044566935 139.015355138 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.5 3.0 2854.54456693 4.79882502556
23 217.228631083 202.763298137 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.25 3.0 2144.72863108 4.29108309746
24 227.500301998 17.9244661183 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 0.75 3.0 -490.249698002 2.66689014435
25 165.038253047 109.206510117 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.75 3.0 -3283.46174695 3.49101519585
26 75.0286564266 39.7067932796 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.25 3.0 -3110.97134357 3.93418312073
27 316.689113982 120.113509974 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.0 3.0 -586.310886018 2.50916218758
28 321.976595343 108.913002856 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.25 3.0 2069.47659534 3.89034414291
29 344.168898694 0.191985151945 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.75 3.0 3998.91889869 3.69260501862
30 300.381298551 243.340910648 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.75 3.0 2059.13129855 2.7990629673
31 308.434508499 201.540296083 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.75 3.0 3220.6845085 2.94927287102
32 257.686326864 141.896369253 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 0.75 3.0 986.686326864 2.70191884041
33 282.883241066 27.5691242227 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.0 3.0 3726.88324107 4.79013395309
34 254.386232013 237.148110791 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.75 3.0 -2013.61376799 3.60791420937
35 71.69443549 298.73217648 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 0.75 3.0 -549.30556451 2.30164813995
