trial angleIni angleLandmark direction durationRampingIni durationFinal sizeLandmark radiusLandmark durationRampingFinal durationIni same radius duration durationRampingLand freq size response responseTime
1 195.304977871 264.109530081 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.75 3.0 3363.30497787 3.21247696877
2 36.2748732469 291.546949315 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 0.75 3.0 781.024873247 2.76649689674
3 71.4271759556 78.794829363 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.25 3.0 3615.17717596 4.3778090477
4 149.100882153 267.190373737 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.75 3.0 3467.10088215 5.27345585823
5 192.185837029 351.052395853 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.0 3.0 2052.18583703 2.58468604088
6 42.6677428257 291.318299195 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.5 3.0 2454.66774283 4.474132061
7 296.140359972 221.938402076 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.5 3.0 -1053.85964003 2.50799489021
8 264.846955149 117.449950644 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.75 3.0 4587.84695515 4.36925387383
9 280.11707253 317.289827001 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 0.75 3.0 1033.86707253 2.79361701012
10 298.710866016 66.5497926631 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.25 3.0 -3515.03913398 4.71559882164
11 7.94975694083 91.4348225747 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 0.75 3.0 -910.050243059 3.40789008141
12 337.586858241 140.843739817 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.25 3.0 1912.58685824 3.50795412064
13 22.7671807716 309.508995778 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.0 3.0 982.767180772 2.67454600334
14 240.314570766 322.420294878 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.5 3.0 -3374.68542923 4.02445101738
15 343.046959783 358.15886566 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.75 3.0 -3253.95304022 3.64117503166
16 125.434701247 109.230995311 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 0.75 3.0 -594.565298753 2.67473506927
17 64.2381352798 95.4926346293 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.5 3.0 4774.23813528 5.24228286743
18 175.758131523 176.64370549 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.25 3.0 -934.241868477 2.47512698174
19 2.16840980223 5.88351130734 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.0 3.0 3182.1684098 4.4239358902
20 50.4036407124 258.609151165 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.5 3.0 2697.90364071 2.94313788414
21 59.1771265005 99.0644089279 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.75 3.0 -1557.8228735 2.5740609169
22 210.113392322 147.51533043 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.0 3.0 -1907.88660768 2.94259810448
23 268.319179714 351.229277419 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.5 3.0 -1117.68082029 2.57468795776
24 225.642100488 5.85273620644 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.75 3.0 -4229.35789951 4.50244116783
25 313.64955632 251.020574955 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.25 3.0 3999.14955632 4.55175590515
26 326.305124514 330.538682396 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.0 3.0 1358.30512451 2.8750910759
27 54.2170512472 171.860743317 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.25 3.0 1587.96705125 3.4153380394
28 178.214782953 319.388832175 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.25 3.0 -1239.28521705 3.15704488754
29 125.785544602 235.644574783 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.5 3.0 -3099.2144554 3.58983707428
30 85.1925295712 266.926646731 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.75 3.0 -2408.55747043 3.96624708176
31 92.1829789846 280.922991916 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.0 3.0 -1260.81702102 3.76548194885
32 110.345090832 120.798804968 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.0 3.0 -1641.65490917 4.87450885773
33 177.809161 87.7285517389 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.75 3.0 1905.059161 2.74816393852
