trial angleIni angleLandmark direction durationRampingIni durationFinal sizeLandmark radiusLandmark durationRampingFinal durationIni same radius duration durationRampingLand freq size response responseTime
1 140.453661272 296.912210469 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.5 3.0 -1344.54633873 2.75479006767
2 86.8219981717 291.802768672 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 3.5 3.0 -3147.17800183 2.56892204285
3 54.2229492289 64.7026801792 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 0.75 3.0 -641.027050771 2.58228087425
4 58.3431581087 304.824873343 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.25 3.0 -1993.65684189 2.53440284729
5 134.777125173 183.334149635 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.25 3.0 2497.27712517 2.91839814186
6 336.052445094 335.480052778 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.0 3.0 -578.947554906 2.54318594933
7 198.962151584 96.6597995042 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.25 3.0 2473.71215158 2.81501507759
8 344.225763719 46.3135178353 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.75 3.0 2312.97576372 3.13336491585
9 351.911617068 9.82494359174 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.75 3.0 -3129.58838293 3.51864600182
10 171.282899495 343.991586997 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 3.5 3.0 3562.78289949 2.69453597069
11 31.8917329483 213.810546752 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.5 3.0 3339.39173295 3.68286395073
12 272.708942134 113.299331618 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.75 3.0 -2536.04105787 4.46589994431
13 166.73581185 99.4749872527 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.0 3.0 -1009.26418815 3.27372384071
14 261.061168702 87.0485175414 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 0.75 3.0 1149.8111687 3.29945683479
15 24.3534268011 112.34034384 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 3.0 3.0 2814.3534268 2.59090209007
16 138.631336629 88.7749989269 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.5 3.0 -3401.36866337 3.94158387184
17 27.1427741144 19.8196170437 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.5 3.0 -2702.85722589 3.04130506516
18 136.79701644 229.075389338 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.75 3.0 -2005.20298356 3.40863609314
19 82.3077706311 259.194802079 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.0 3.0 -2383.69222937 3.4318959713
20 343.835173261 255.931378442 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.25 3.0 -1339.91482674 3.74819493294
21 58.5777233303 141.475578437 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.0 3.0 2248.57772333 3.05041599274
22 58.3587805963 231.384929441 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 3.5 3.0 3428.8587806 2.67663407326
23 307.272114114 137.463437011 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.0 3.0 1372.27211411 2.96696209908
24 234.608632498 99.0016934318 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.5 3.0 2537.1086325 2.56701803207
25 113.738074078 324.734149073 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.5 3.0 -2050.76192592 4.01697206497
26 304.320456046 114.371507999 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.25 3.0 -1559.42954395 4.14946603775
27 226.413348041 24.2774388853 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 0.75 3.0 -529.586651959 2.80889391899
28 50.2818382017 111.224272889 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.0 3.0 1025.2818382 2.71579098701
29 241.922012233 38.7099037876 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.25 3.0 -1924.82798777 2.68378210068
30 212.423959822 265.990969357 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.0 3.0 -2979.57604018 4.44136190414
31 292.522572092 271.429988666 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.75 3.0 -2306.22742791 2.63327789307
32 317.780180195 222.399239388 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 3.0 3.0 -2220.21981981 2.35662889481
33 266.503952118 147.859848299 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.5 3.0 1999.00395212 3.2163438797
34 292.253189556 65.8410572037 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 3.25 3.0 4601.75318956 3.69051980972
35 183.846140463 39.717203159 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.75 3.0 1790.34614046 2.55746006966
36 171.346813487 350.94058565 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.25 3.0 1480.09681349 2.915143013
37 283.730345147 30.3038781882 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 3.0 3.0 2776.73034515 2.31607508659
38 214.01025607 158.21593242 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 3.25 3.0 -3295.98974393 3.00825500488
39 231.663047257 86.6820750748 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.75 3.0 5825.16304726 5.65858507156
40 136.583428413 168.183295795 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 3.0 3.0 -2707.41657159 2.63564610481
41 248.193018241 287.334174265 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 3.25 3.0 -2803.55698176 2.60992479324
42 317.775070408 273.934285992 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 0.75 3.0 1141.27507041 3.0573952198
43 140.671059112 212.340826924 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.0 3.0 2468.67105911 3.24187397957
44 57.8485627524 35.9833386235 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 3.25 3.0 2943.84856275 2.47429203987
45 40.2433546934 161.855331628 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.5 3.0 2249.74335469 4.09899616241
46 113.303559669 79.832790242 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.25 3.0 1635.80355967 3.39057803154
47 173.610315743 31.0814758404 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 3.5 3.0 -3060.38968426 2.57493185997
48 150.313284129 237.429238756 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.75 3.0 3400.81328413 3.29164099693
49 330.525900924 245.860493831 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 3.5 3.0 -3218.47409908 2.81710410118
