trial angleIni angleLandmark direction durationRampingIni durationFinal sizeLandmark radiusLandmark durationRampingFinal durationIni same radius duration durationRampingLand freq size response responseTime
1 184.9899314 32.2696305972 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.25 3.0 1666.2399314 3.30210113525
2 332.188491889 87.0982145433 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.0 3.0 1688.18849189 3.77423596382
3 247.371179096 134.954872811 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.75 3.0 -2472.1288209 4.32463407516
4 182.935675707 326.226837587 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.0 3.0 -3291.06432429 4.82671499252
5 271.187520322 166.455298084 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.75 3.0 -2443.06247968 2.75013995171
6 47.6925776971 189.84358361 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.25 3.0 -3307.0574223 4.15047502518
7 264.094502542 175.36421964 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.0 3.0 -2879.90549746 4.36827921867
8 183.668723832 110.511171221 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.5 3.0 2649.66872383 4.56818604469
9 283.377858825 53.5911677621 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.5 3.0 -2538.12214118 5.23223805428
10 130.786688524 38.2480247863 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.75 3.0 5188.03668852 5.11545395851
11 304.527696757 172.109696891 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.5 3.0 -2462.97230324 5.13363409042
12 99.5321490726 305.870403606 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.5 3.0 4667.03214907 5.08215999603
13 189.263156634 305.900345773 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.75 3.0 9999 9999
14 13.7279314704 92.1033263612 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.0 3.0 -10.2720685296 0.0748381614685
15 192.063825055 156.083712335 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.25 3.0 -1652.93617495 4.10702896118
16 271.838958922 56.8593977464 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.5 3.0 2764.83895892 4.62380695343
17 149.395262831 123.219325569 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.5 3.0 -3458.10473717 4.0153439045
18 250.75459714 326.416438482 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.75 3.0 -3643.24540286 3.93486905098
19 155.989162977 210.695571491 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 0.75 3.0 1112.23916298 3.54349589348
20 334.778060001 184.574475211 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.0 3.0 3340.77806 4.18180608749
21 91.4061545912 245.536824263 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.5 3.0 -3366.09384541 3.85012102127
22 49.7740472124 248.85547774 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.75 3.0 3902.52404721 3.8990240097
23 36.7022103858 59.6475875114 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.0 3.0 1272.70221039 3.44177293777
24 252.363938681 299.891148339 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.25 3.0 3316.86393868 3.79084396362
25 147.610163661 124.281421779 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.75 3.0 -2692.63983634 4.51093101501
26 123.474107584 229.927299803 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.0 3.0 3543.47410758 4.75867891312
27 107.268209493 334.764367864 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.25 3.0 1839.76820949 3.8581571579
28 76.812214281 40.1070269584 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.25 3.0 -1959.43778572 4.53374791145
29 230.455028072 273.14933762 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.0 3.0 -1491.54497193 4.7906639576
30 28.2644390685 36.2613719064 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.25 3.0 -3623.48556093 4.51086616516
31 280.141771285 125.790419555 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.75 3.0 3025.89177129 4.36511492729
32 165.10210974 186.827272489 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 0.75 3.0 1247.35210974 4.01649999619
33 19.4622845697 227.963856621 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 0.75 3.0 -1209.03771543 4.55769109726
34 118.100131451 60.9780060807 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 0.75 3.0 -1006.89986855 4.17479801178
35 44.3948209116 110.304977757 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.25 3.0 3810.89482091 4.65714502335
36 312.772270471 339.725402898 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.5 3.0 4047.77227047 4.15775680542
37 73.6352781197 60.6378170161 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.0 3.0 3253.63527812 4.42357492447
38 356.22912147 97.3314641084 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.5 3.0 3491.22912147 3.48444914818
39 279.229526333 305.847317336 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.0 3.0 -3044.77047367 4.6232380867
40 109.419991736 126.929196166 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.25 3.0 2246.91999174 4.75707483292
41 243.973758779 213.460029269 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 0.75 3.0 -671.776241221 3.40028691292
42 94.9950199663 23.4241761998 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.25 3.0 -3685.00498003 4.67512083054
43 269.110545777 242.073682743 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.5 3.0 -2513.38945422 3.09942793846
44 139.183387546 117.151677199 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.25 3.0 4344.43338755 5.19985818863
