trial angleIni angleLandmark direction durationRampingIni durationFinal sizeLandmark radiusLandmark durationRampingFinal durationIni same radius duration durationRampingLand freq size response responseTime
1 200.124541986 330.613321996 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.75 3.0 -3520.62545801 3.76565003395
2 133.327155645 130.639306472 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 3.0 3.0 4867.32715564 4.39169001579
3 212.483296477 22.2592049724 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 3.0 3.0 -4026.51670352 3.93191480637
4 72.2464363784 202.351737261 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.0 3.0 1131.24643638 2.94365406036
5 47.5659949302 64.8322715182 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 3.0 3.0 4322.56599493 3.96062707901
6 139.054049354 180.987355135 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.25 3.0 -1409.69595065 3.44933605194
7 225.757893924 267.316033413 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.25 3.0 2232.00789392 4.46573185921
8 112.186981093 214.746558326 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.5 3.0 4019.68698109 4.34267401695
9 81.9367536034 311.803326756 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.75 3.0 2790.9367536 4.30835103989
10 109.517411862 270.42981497 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.5 3.0 2526.01741186 4.48255491257
11 147.011302661 220.939262386 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.5 3.0 2923.51130266 5.15044903755
12 229.178006006 317.517687958 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.75 3.0 3111.42800601 4.58197498322
13 290.559701178 173.131167418 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 3.0 3.0 -4020.44029882 3.99955916405
14 216.226235011 252.705995654 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.5 3.0 -4058.77376499 4.75740695
15 347.598052809 135.105369712 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.0 3.0 4493.59805281 5.76676487923
16 173.638438128 222.728637832 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.75 3.0 4653.38843813 4.53343105316
17 286.153530774 79.9703929261 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.0 3.0 3796.15353077 4.88201904297
18 152.803434183 16.7224528377 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.25 3.0 4283.80343418 5.10276198387
19 11.6388204889 162.686422341 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.0 3.0 -3666.36117951 5.1168448925
20 32.6975192515 288.21070562 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.0 3.0 -3369.30248075 4.73341298103
21 354.988710761 9.1138260673 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.75 3.0 -3885.51128924 4.2844889164
22 251.268233352 106.584922353 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.25 3.0 3747.76823335 4.32430887222
23 336.485448807 352.418865945 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.75 3.0 4799.73544881 4.51610803604
24 260.637971999 219.026465569 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.25 3.0 -1681.862028 4.32508087158
25 232.713224731 124.742115189 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.0 3.0 -1102.28677527 3.71610093117
26 214.212945083 331.480699858 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.75 3.0 -2589.28705492 4.45652198792
27 64.8097005467 234.087707418 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.5 3.0 -3737.69029945 4.23339295387
28 350.58534085 131.799752885 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.75 3.0 -2290.16465915 4.19939088821
29 27.1623921596 153.684475893 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.25 3.0 1958.41239216 4.30047011375
30 354.880022534 318.049667455 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.0 3.0 -1445.11997747 5.00689101219
31 248.011302451 274.122189741 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.5 3.0 4343.01130245 4.5586848259
32 104.533867293 271.235050786 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.5 3.0 -2388.46613271 4.6184630394
33 94.7663689238 264.433342793 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.0 3.0 1489.76636892 3.88156414032
34 4.541276655 73.9064221339 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.25 3.0 -4031.95872335 4.9906539917
35 339.125483258 83.2446433456 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.25 3.0 -3467.87451674 4.70765995979
36 317.136151858 105.908134565 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.5 3.0 -2031.86384814 4.35675597191
37 262.254035092 117.592784908 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.25 3.0 4008.50403509 4.62750196457
38 21.7601480896 235.314173133 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.5 3.0 -2556.73985191 4.78168201447
39 40.2816081953 175.904264359 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.5 3.0 4315.2816082 4.75750303268
40 345.371580196 37.9610115527 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.5 3.0 -3509.6284198 4.29103279114
41 285.817533328 63.0053369614 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 3.0 3.0 5172.81753333 4.5320110321
42 148.342117995 163.504283975 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.0 3.0 1369.342118 3.39277696609
43 269.613302535 215.617336393 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.25 3.0 9999 9999
44 68.4067527427 120.147903948 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.75 3.0 31.6567527427 0.0659070014954
45 112.817957057 222.243028268 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.75 3.0 3378.31795706 5.18509912491
46 114.761261093 348.462043364 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.75 3.0 -2489.23873891 4.14125800133
47 213.071128831 285.809023535 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.5 3.0 4210.57112883 4.44886398315
48 39.3297206417 41.2251384533 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.0 3.0 3063.32972064 4.20113897324
49 5.23832738668 206.444132404 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.5 3.0 2187.73832739 4.04977703094
50 182.155416928 152.341992371 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.5 3.0 -2373.84458307 4.74197888374
51 242.345208862 289.984250208 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.0 3.0 -3183.65479114 4.75962090492
52 325.054510116 234.467293655 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.0 3.0 -3868.94548988 5.83318305016
53 143.667578787 192.922651936 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 3.0 3.0 5804.66757879 5.25015187263
54 340.312244966 315.690029093 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.25 3.0 -3655.68775503 4.93540906906
55 115.27528661 284.900720454 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.5 3.0 -4617.22471339 5.26617097855
56 54.97583068 195.423868083 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.0 3.0 1416.97583068 3.7913069725
57 127.733045027 202.514899328 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 3.0 3.0 -3976.26695497 3.80687594414
58 111.960402372 230.071628008 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.75 3.0 -4400.78959763 4.56687188148
59 309.7334094 287.407487632 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.25 3.0 2383.4834094 4.61494588852
60 194.959772754 323.911331012 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.25 3.0 -1822.54022725 4.49136400223
61 102.005106218 295.340694879 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.0 3.0 3444.00510622 4.649725914
62 216.565448462 277.448612703 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.25 3.0 4043.81544846 4.72622203827
63 262.313908894 67.8375948664 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.75 3.0 -4803.18609111 5.12773704529
64 189.424714502 327.640309315 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.0 3.0 -1160.5752855 3.75753211975
