trial angleIni angleLandmark direction durationRampingIni durationFinal sizeLandmark radiusLandmark durationRampingFinal durationIni same radius duration durationRampingLand freq size response responseTime
1 335.952137081 280.891580485 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 3.0 3.0 -2724.04786292 2.8425180912
2 2.87630119603 179.356776444 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.75 3.0 4375.3763012 4.42361998558
3 284.069264551 143.033460895 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.75 3.0 -1889.43073545 3.45725798607
4 165.511516519 193.336641847 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.25 3.0 -1566.98848348 3.85887885094
5 28.9437413124 342.129088525 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.75 3.0 -3535.05625869 3.60179710388
6 299.510482509 89.8943104256 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.25 3.0 2918.51048251 3.2410030365
7 343.918890366 167.833966504 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.75 3.0 -2118.33110963 3.91550993919
8 103.710403642 308.16925074 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.0 3.0 -2632.28959636 3.80763196945
9 172.157846449 180.291721678 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.25 3.0 -1609.09215355 3.96026706696
10 72.4758148917 282.88675115 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.0 3.0 -2759.52418511 3.93526983261
11 96.3656920326 123.285269188 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.5 3.0 -2072.63430797 4.0234439373
12 300.728512087 134.935085223 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.5 3.0 -2736.77148791 3.38320302963
13 156.750632528 235.849603411 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.0 3.0 1338.75063253 3.290776968
14 324.545988037 249.61610692 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.0 3.0 -791.454011963 3.10840296745
15 276.641441854 260.824254299 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 3.0 3.0 4101.64144185 3.54982805252
16 151.044225213 12.9479633515 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.0 3.0 1231.04422521 3.00662994385
17 201.274915232 30.5918450454 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.5 3.0 3838.77491523 4.04274487495
18 226.427433065 242.776848509 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.0 3.0 3388.42743306 4.39830899239
19 203.379295699 348.344446168 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.5 3.0 2367.8792957 4.01547503471
20 195.010857207 61.4809955661 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.0 3.0 -998.989142793 3.3244831562
21 160.603383723 101.505324174 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.5 3.0 2298.10338372 3.96605801582
22 308.670629669 269.955993953 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.25 3.0 1917.42062967 3.58306288719
23 35.7745741983 313.248012051 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.25 3.0 3485.0245742 4.25987696648
24 1.87175209061 300.497005556 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 3.0 3.0 4213.87175209 3.9075050354
25 12.5958983965 181.366050688 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.5 3.0 -2322.9041016 4.33344602585
26 95.8009815052 267.245470703 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.5 3.0 4438.30098151 4.83275389671
27 6.19242520278 92.9169263434 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.5 3.0 -3586.3075748 3.99315094948
28 39.7513481538 45.0981954594 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 3.0 3.0 -5027.24865185 4.69867110252
29 198.641659637 189.991624596 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.25 3.0 1972.39165964 3.94999599457
30 70.7396712521 297.527705365 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.75 3.0 3173.48967125 4.93361520767
31 334.858940115 292.07077544 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.0 3.0 4024.85894011 5.13343787193
32 272.596910641 151.231163411 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.75 3.0 3935.59691064 3.70755982399
33 208.825536831 154.301208175 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.75 3.0 -4897.92446317 5.16033983231
34 44.4061131512 63.6068091188 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.75 3.0 3189.15611315 4.99268984795
