trial angleIni angleLandmark direction durationRampingIni durationFinal sizeLandmark radiusLandmark durationRampingFinal durationIni same radius duration durationRampingLand freq size response responseTime
1 288.873422526 267.487991784 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.5 3.0 -1857.62657747 3.97929286957
2 152.685595445 119.238634129 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.0 3.0 -2661.31440456 3.91693711281
3 243.8594093 319.482131422 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.0 3.0 1527.8594093 3.56833791733
4 179.486403319 153.6652093 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.75 3.0 4419.98640332 4.2916841507
5 196.988995574 73.5607461176 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.5 3.0 3429.48899557 3.59313201904
6 352.865064288 349.277765535 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.5 3.0 -4462.13493571 5.35250210762
7 273.379211318 312.602620264 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.25 3.0 4782.37921132 5.56790614128
8 105.127974058 292.502679915 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.25 3.0 -3978.62202594 5.04980993271
9 197.991623436 311.142325869 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 0.75 3.0 -1109.25837656 4.8497800827
10 242.211771158 17.8297143446 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.25 3.0 -2289.03822884 5.63340997696
11 8.85490791651 192.392586113 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.5 3.0 2791.35490792 3.09923386574
12 112.596756641 283.888286805 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.25 3.0 1901.34675664 3.9816570282
13 3.09958280151 357.216671092 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.5 3.0 -4129.4004172 4.59813308716
14 59.9047206438 181.602067056 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.5 3.0 -2577.09527936 4.89005494118
15 105.940900828 247.169558267 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.25 3.0 -1937.80909917 4.54336500168
16 39.2890338259 58.5909554601 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.75 3.0 -2533.21096617 4.09137201309
17 187.883086868 287.453254542 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.5 3.0 2568.38308687 4.41539597511
18 218.863846526 211.517292234 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.75 3.0 -3419.38615347 3.68263101578
19 264.974434963 326.360012583 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 0.75 3.0 -736.275565037 3.71676111221
20 75.62619522 212.674626951 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.0 3.0 3591.62619522 4.89206314087
21 263.252857173 17.032920497 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.75 3.0 2904.00285717 4.19888401031
22 154.883921222 45.1222183712 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.25 3.0 1831.13392122 3.72543382645
23 250.801244051 249.534178915 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.75 3.0 2702.55124405 3.89257907867
