trial angleIni angleLandmark direction durationRampingIni durationFinal sizeLandmark radiusLandmark durationRampingFinal durationIni same radius duration durationRampingLand freq size response responseTime
1 51.3012624937 141.095623138 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 3.0 3.0 4191.30126249 3.84080314636
2 3.95201578818 7.08608088543 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.0 3.0 3411.95201579 4.74113702774
3 30.9853407481 91.3979963918 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.75 3.0 5013.98534075 5.04189705849
4 72.2042216013 162.038115067 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.75 3.0 -2920.2957784 4.75742411613
5 247.604513474 72.6217675802 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.75 3.0 -4817.89548653 5.12423706055
6 227.798429634 205.886572726 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.25 3.0 -1920.95157037 4.78297305107
7 106.701809007 127.470385789 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.25 3.0 -3956.79819099 5.02468705177
8 323.921789768 48.3492035758 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.0 3.0 -1563.07821023 5.24314188957
9 14.6735285335 17.0299517493 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 3.0 3.0 -5214.32647147 4.84432816505
10 295.461536662 305.71369131 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.5 3.0 -1900.53846334 4.06669402122
11 136.108511613 279.917891963 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.5 3.0 4988.60851161 5.39932894707
12 299.606014615 338.299162385 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.75 3.0 3659.60601462 5.3402299881
13 130.154037331 213.359763983 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.5 3.0 4270.15403733 4.6026160717
14 227.280490787 169.694669127 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.25 3.0 4061.28049079 4.7420899868
15 51.8952280263 168.996369622 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 3.0 3.0 4983.89522803 4.57397818565
16 50.7979324479 69.1040070473 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.5 3.0 -4299.20206755 4.84112691879
17 197.039059963 144.845052109 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.0 3.0 4127.03905996 5.46695494652
18 290.364715201 357.660184868 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.25 3.0 2469.1147152 4.84931206703
19 298.120472039 323.396585379 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.75 3.0 3658.12047204 5.34137988091
20 59.2415383767 309.727360301 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.75 3.0 4448.24153838 4.44072699547
21 217.772715925 283.900531973 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 2.25 3.0 3930.27271592 4.58530378342
22 148.333671756 145.603528698 -1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 2.25 3.0 -3800.41632824 4.88289499283
23 114.597569742 292.849731981 1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.5 3.0 2751.59756974 4.89150595665
24 22.2038589291 65.6572570667 1 90.0 120.0 3.0 6.5 90.0 120.0 False 4.0 180.0 120.0 1.5 3.0 2546.70385893 4.68335485458
25 267.800024545 255.092115037 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.5 3.0 -2540.19997545 5.20218992233
26 346.405575662 229.045771473 -1 90.0 120.0 3.0 6.5 90.0 120.0 True 4.0 180.0 120.0 1.0 3.0 -1177.59442434 4.24004101753
